Name,Latitude,Longitude,Air conditioning,Housekeeping,Private balcony,Private bathrooms,VIP room facilities,Complimentary toiletries,Room service,Telephone,Minibar,Flatscreen TV,Wifi,Pool,Bar / lounge,Poolside bar,Free parking,Breakfast available,Restaurant,Airport transportation,Car hire,Taxi service,Banquet room,Meeting rooms,Conference facilities,Spa,Sauna,Currency exchange,24-hour security,Concierge,Baggage storage,Sun terrace,Shops,Butler service,First aid kit,Infirmary,24-hour front desk,Private check-in / check-out,Express check-in / check-out,Dry cleaning,Laundry service,Shoeshine,Ocean view,City view,Landmark view,Pool view,Non-smoking rooms,Smoking rooms available,Suites,Rating,Number of reviews,Price,Distance Score,Review Score
Hotel Archana Residency,19.184270858764602,72.9535598754883,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,4.0,128,3623,31.49,6.0
Lucky Hotels And Restaurants Bandra,19.054035186767603,72.8375701904297,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,154,2822,191.04999999999995,6.3
goStops Mumbai,18.9516448974609,72.841423034668,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,4.0,69,1455,435.96000000000015,5.21
Tourist Resort,19.2498054504395,72.7867431640625,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,20,3920,46.54,5.38
Hotel Crystal Luxury Inn,19.0510425567627,72.8379745483398,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0,8,2310,200.57999999999996,5.16
Landmark Suites,19.1220397949219,72.8823165893555,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,3.5,93,3024,154.66,5.05
Treebo Trend Staycation Holiday,19.0632381439209,73.0247802734375,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,12,1817,0.0,4.73
Bombay Backpackers,19.0715408325195,72.8759536743164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,91,1000,185.48999999999995,5.53
Hotel AK International,18.935899734497106,72.8379669189453,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3.5,76,2193,412.4900000000002,4.81
Hotel Baba's Residency,19.1592903137207,72.85597229003909,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,5.0,4,2015,134.39,5.08
Onn Shelter Inn,19.1386318206787,72.8203964233398,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,4.5,9,2540,97.36,4.68
Venkat Presidency,19.023946762085,73.097038269043,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3.5,51,1828,0.0,4.42
Hotel BKC Garden,19.0716819763184,72.8690185546875,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,8,1742,185.48999999999995,4.66
Landmark Asia Serviced Apartments,19.1179885864258,72.886100769043,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,4.0,21,3920,149.1,4.4
Treebo Tryst Laxvas,19.2122764587402,72.9808654785156,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5,35,2621,31.49,4.15
Treebo Trip Seven Olives Mumbai,19.0988330841064,72.8832168579102,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.5,6,2093,149.96,4.62
Hotel Arma Residency,19.0611591339111,72.8437805175781,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,3.0,82,1568,173.23999999999995,4.4
OYO 43023 New Hotel Embassy Suites,19.057653427124,72.8703231811523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3,891,182.20999999999995,4.06
FabHotel Lotus Grand Andheri,19.098876953125,72.891975402832,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3.5,25,1561,125.87,3.98
Hotel Orient Palace,18.961879730224602,72.8215026855469,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0,10,1914,457.9600000000002,3.2
FabExpress Terminal II,19.100971221923803,72.8816680908203,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,3.0,29,2789,149.96,3.55
JW Marriott Mumbai Sahar,19.102979660034197,72.877571105957,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,5.0,3827,5722,155.4,10.0
The Westin Mumbai Garden City,19.1726226806641,72.86048889160159,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,4.5,3242,7794,123.12,9.5
Courtyard by Marriott Mumbai International Airport,19.1137638092041,72.8642044067383,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,4.5,2879,4360,173.26000000000005,9.5
Abode Bombay,18.9238300323486,72.8324966430664,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,4.5,1024,4163,407.45000000000016,9.42
Hotel Elphinstone Annexe,18.9488124847412,72.8405227661133,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,4.5,612,2651,435.96000000000015,9.07
Le Sutra - The Indian Art Hotel,19.071798324585,72.8253707885742,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,4.5,651,14405,162.40000000000003,9.13
Zostel Mumbai,19.119499206543,72.8837814331055,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4.5,130,1679,154.66,6.53
Sai Palace Hotel,19.1152439117432,72.8604049682617,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,4.0,362,4599,178.10000000000005,7.82
Horn Ok Please Hostel,19.054388046264602,72.8351287841797,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,5.0,89,2463,185.61,6.5
Keys Select Hotel Nestor Mumbai,19.1161193847656,72.8835144042969,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,4.0,753,2565,149.1,8.75
Rodas An Ecotel Hotel,19.1186542510986,72.9115524291992,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,4.0,297,5728,85.01,7.48
Ascot Hotel,18.9191608428955,72.8298873901367,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,4.0,355,5600,375.78000000000014,7.79
Sarovar Grand Hometel,19.1778240203857,72.8345413208008,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,4.0,594,2748,116.37999999999998,8.54
Hotel Regal Enclave,19.0715427398682,72.8391876220703,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,4.5,314,4582,168.39,8.08
Hotel Suba Palace,18.9241886138916,72.8330535888672,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,4.0,553,6081,407.45000000000016,8.45
Royal Hometel Suites,19.2624435424805,72.8742141723633,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,5.0,63,4368,59.13,6.11
Hotel Accord,19.081090927124,72.8438034057617,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,4.0,287,3013,210.41,7.41
Hostel Mantra,19.1403789520264,72.8205642700195,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.5,107,2225,97.36,6.24
Chateau Windsor Hotel,18.9336013793945,72.8252410888672,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,4.0,525,5320,412.4900000000002,8.39
iStay Hotels - Andheri MIDC,19.1207542419434,72.8630828857422,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,4.5,115,1836,177.50000000000003,6.34
Oritel Service Apartments,19.111064910888697,72.89891052246091,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,4.0,128,3278,116.39,6.0
"Ginger Mumbai, Andheri (MIDC)",19.1284580230713,72.8687515258789,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,4.0,379,3359,162.43000000000004,7.9
The Gordon House Hotel,18.9240188598633,72.8328094482422,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3.5,367,2916,407.45000000000016,7.35
Palette - U-Tan Sea Resort,19.302375793457,72.78733825683591,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,263,4381,20.02,7.25
Golden Toff Resort,19.2761478424072,72.79315185546879,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4.0,85,4234,46.75,5.44
Bawa Regency,19.013708114624,72.8437118530273,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,3.5,186,3024,310.66000000000014,6.12
YWCA International Guest House,18.9255084991455,72.8308792114258,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,223,4975,407.45000000000016,6.95
Regent Hotel,19.1139087677002,72.8713150024414,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4.0,157,3664,164.89,6.33
Backpacker Panda Colaba,18.9200820922852,72.8307189941406,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,4.0,102,2444,389.62000000000006,5.68
Suba Galaxy,19.114431381225604,72.8515853881836,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4.0,199,5439,190.43,6.74
Hotel Wego,19.1117382049561,72.8780212402344,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,4.5,25,4064,159.02,4.98
The Royal Orchid,19.0618000030518,72.901741027832,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,4.0,108,3360,111.37,5.75
Jyoti Dwelling,19.110666275024396,72.8628311157227,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,4.0,74,2052,185.59,5.28
Z Luxury Residences,19.1163501739502,72.8258361816406,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,4.0,256,7369,144.60000000000005,7.2
Hotel Blue Orchid,19.1206893920898,72.880012512207,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,5.0,12,1613,154.66,5.23
Grand Hotel,18.9362945556641,72.8407745361328,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,3.5,184,4110,412.4900000000002,6.1
Hotel Rama Krishna,19.098709106445305,72.8452072143555,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3.5,89,3192,193.16,5.0
Hotel Aircraft International,19.095872879028303,72.85186767578129,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,3.5,183,2035,200.82,6.1
Dragonfly - The Art Hotel,19.1108379364014,72.8629150390625,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,3.5,153,3079,185.59,5.79
Hotel Malad Inn,19.1692905426025,72.9517135620117,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.5,15,2419,44.12000000000001,4.79
Regent Hotel Colaba,18.9121398925781,72.8162612915039,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3.5,200,5040,370.42,6.25
Hotel Royal Castle,18.9635181427002,72.8102035522461,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,3.5,226,3749,453.3600000000001,6.48
Grand Residency Hotel & Serviced Apartments,19.0616703033447,72.832649230957,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,4.0,131,5654,173.23999999999995,6.04
Hotel Aureole,19.1159896850586,72.8533172607422,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,4.0,102,3416,192.63,5.68
Hotel Shubhangan,19.0748901367187,72.8266525268555,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,3.5,180,3626,162.40000000000003,6.07
Mumbai Staytion Dorm - A Backpackers Hostel,19.1102275848389,72.8815536499023,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,11,1026,154.69,5.22
The Cottage Hotel,19.061616897583,72.9007797241211,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,4.0,55,3011,116.2,4.99
Hotel New Vasantashram,18.9464149475098,72.8322982788086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0,48,1285,431.34000000000015,4.87
Royal Garden Resort,19.256700515747106,72.8711013793945,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.5,78,2799,68.41,4.84
Qubestay Airport Capsule Hotel &Hostel,19.1068801879883,72.892463684082,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4.5,17,1612,130.43,4.83
Hotel Bindra Supremacy,19.122610092163104,72.8682098388672,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.0,7,3810,172.66000000000003,5.14
Hotel Sky Palace,19.1149005889893,72.8600387573242,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0,7,1911,178.10000000000005,5.14
West End Hotel,18.940631866455103,72.8276290893555,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.5,263,5544,412.4900000000002,6.75
La-Shimmer Resort,19.2906646728516,72.7966842651367,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,28,3284,41.18,4.53
Hotel Adarsh Baug,18.9545001983643,72.8321990966797,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0,36,4017,435.96000000000015,4.67
YMCA Central Branch,19.019390106201197,72.8561325073242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,38,3528,213.32999999999993,4.71
Indie Stays,19.0712985992432,72.86436462402341,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.0,18,2463,194.83999999999997,4.35
Hiltop Hotel,19.011508941650398,72.8177795410156,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3.5,107,4130,334.36000000000007,5.24
Hotel Apex International-Near Mumbai Airport,19.1004905700684,72.88111877441409,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,4.5,9,1148,149.96,4.68
Nap Manor Hostels,19.080734252929695,72.8522109985352,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,5.0,5,2034,213.69,5.1
Hotel Devanshi Inn,19.1174392700195,72.8657302856445,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5,37,2430,164.89,4.19
Hotel Park View,19.1120300292969,72.8434982299805,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,3.5,52,1670,206.95,4.44
Hotel Beach Garden,19.095270156860398,72.82920837402341,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,53,3282,159.11,4.46
Planet Residency,19.1086673736572,72.85215759277341,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,3.5,150,3291,206.95,5.76
Hotel Orritel West,19.139474868774396,72.8341293334961,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5,69,3435,116.01,4.71
FabHotel Pranava,19.082942962646502,73.0116653442383,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.5,10,1911,0.0,4.7
Hotel Peace Park,18.9961185455322,73.1131286621094,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,3.5,31,1599,0.0,4.08
Pride Hotel,19.1536598205566,72.9375076293945,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,32,2106,77.35,4.1
Hotel Sapna,18.9572715759277,72.8104248046875,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,3.5,35,3847,435.96000000000015,4.15
Hotel Apsara,18.9643878936768,72.83189392089841,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,5.0,4,3360,457.9600000000002,5.08
Prime Grand Hotel,19.094800949096697,72.8950881958008,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,5.0,4,1832,120.5,5.08
OYO 5171 Hotel Palace Residency,19.0559864044189,72.8692932128906,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0,14,1551,182.20999999999995,4.27
Hotel Metropole Inn,19.1154098510742,72.85738372802741,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,8,2425,184.86,4.16
Hotel Flora Fountain,18.9339504241943,72.8332595825195,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,3.5,18,3360,412.4900000000002,3.85
City Guest House,19.016155242919897,72.8431625366211,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3.5,28,2512,310.66000000000014,4.03
The Silverador Resort Club,19.277141571044897,72.7963562011719,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,77,2856,46.75,4.83
