Name,Latitude,Longitude,Air conditioning,Housekeeping,Private balcony,Private bathrooms,VIP room facilities,Complimentary toiletries,Room service,Telephone,Minibar,Flatscreen TV,Wifi,Pool,Bar / lounge,Poolside bar,Free parking,Breakfast available,Restaurant,Airport transportation,Car hire,Taxi service,Banquet room,Meeting rooms,Conference facilities,Spa,Sauna,Currency exchange,24-hour security,Concierge,Baggage storage,Sun terrace,Shops,Butler service,First aid kit,Infirmary,24-hour front desk,Private check-in / check-out,Express check-in / check-out,Dry cleaning,Laundry service,Shoeshine,Ocean view,City view,Landmark view,Pool view,Non-smoking rooms,Smoking rooms available,Suites,Rating,Number of reviews,Price,Distance Score,Review Score
Apartment 52,28.629779815673828,77.21620178222656,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.0,65,23600,531.7500000000001,5.14
Hotel Tourist Lodge,28.64607048034668,77.21452331542969,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4.0,34,4256,514.82,4.64
Hotel Grand President,28.645305633544922,77.18912506103516,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,3.5,74,2017,480.36,4.78
Hotel Raj,28.64597511291504,77.21451568603516,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,3.5,365,1893,514.82,7.34
Hotel Aira Xing,28.645998001098643,77.2092514038086,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,4.0,72,750,519.4500000000002,5.25
Evergreen Delhi - Bed & Breakfast,28.576276779174805,77.2325439453125,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,4.5,29,2054,540.8600000000001,5.05
La Residenza,28.544191360473643,77.23882293701172,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,4.0,16,2464,397.72,4.31
OYO 5943 TJS Grand,28.64665985107422,77.19398498535156,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,3.5,46,821,486.47,4.34
OYO 39645 Maheshwari Residency,28.69240951538086,77.18270111083984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,8,1063,202.31,4.66
The Hermitage Hotel (By Cosy Hotels),28.559776306152344,77.2569808959961,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4.0,18,3712,358.74,4.35
Hotel Private Affair (A Boutique Hotel),28.54875183105469,77.23657989501953,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,3.5,107,3838,411.75,5.24
Hotel Golden Wings,28.64211082458496,77.21739959716797,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3.5,60,975,523.7500000000001,4.57
JR Residency,28.562389373779297,77.19042205810547,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,6,3584,478.76000000000016,5.12
Aashianaa Gracious Living,28.53976058959961,77.2413101196289,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4.0,16,2846,313.43000000000006,4.31
Yes Boss By Backpackers Heaven,28.64153480529785,77.21432495117188,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,3.5,15,600,523.7500000000001,3.79
Runway Residency,28.582969665527344,77.06233978271484,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,5.0,6,2586,46.84,5.12
FabHotel Aashraye,28.54704475402832,77.25897216796875,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,4.0,46,2119,328.13000000000005,4.84
Airport Hotel Delhi Aerocity,28.54002952575684,77.11715698242188,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.0,13,1796,140.32999999999998,4.25
OYO 7634 Hotel Delhi Continental,28.64676284790039,77.21245574951172,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.0,16,1372,519.4500000000002,4.31
Beacon Hotel - Nirman Vihar New Delhi,28.61986923217773,77.28589630126953,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,5.0,6,3107,416.3,5.12
Hotel Indo Continental,28.64539909362793,77.21349334716797,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,4.0,40,2000,514.82,4.74
Hotel Star View,28.640869140625,77.21199798583984,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3.5,48,1601,533.0700000000003,4.37
Sonu Guest House,28.641420364379893,77.21601867675781,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,4.0,48,974,523.7500000000001,4.87
Hotel Shreeram Deluxe,28.646278381347656,77.21379089355469,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,4.0,23,500,514.82,4.44
Hotel Good Times,28.645227432250977,77.19296264648438,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3.0,220,2790,486.47,5.93
The Sunder,28.647632598876953,77.2099380493164,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,3.5,103,1371,519.4500000000002,5.19
OYO 14710 Hotel Pallvi Palace,28.645204544067386,77.2171859741211,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3.5,79,821,514.82,4.85
Secludecity - Safdarjung Enclave,28.566875457763672,77.19871520996094,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5.0,7,11470,511.94000000000005,5.14
East End Retreat,28.639440536499023,77.03904724121094,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,4.5,11,2911,17.560000000000002,4.72
FabHotel Star Delhi Airport,28.55032539367676,77.12886047363281,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.5,143,1857,169.77999999999997,5.68
Hotel d'Presidente,28.63305473327637,77.09043884277344,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,4.0,37,2704,37.39,4.69
Hotel Swati Deluxe,28.649860382080078,77.19406127929688,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,3.5,191,2750,472.16,6.17
Hotel Florence,28.65201568603516,77.19183349609375,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,4.0,423,3157,459.31,8.08
Hotel Diplomat,28.60066032409668,77.1780776977539,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,3.5,128,3930,531.1700000000002,5.5
Raj Mahal Inn,28.64224624633789,77.21478271484375,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3.5,54,962,523.7500000000001,4.47
Destiny House,28.54306221008301,77.25558471679688,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.5,7,2016,304.48,4.64
Hotel Good Palace,28.646751403808594,77.18925476074219,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.5,195,1714,480.36,6.21
Amara Hotel,28.5483512878418,77.2384262084961,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3.5,102,5843,393.58,5.18
Sargam Residency,28.57801055908203,77.04922485351562,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.5,6,1456,39.41,4.62
OYO Premium Anand Vihar,28.64611625671387,77.3009262084961,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,10,2322,229.11,4.7
Gokul Residency,28.58568382263184,77.06985473632812,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,4.0,31,1568,56.16,4.58
Hotel Chanchal Deluxe,28.64603042602539,77.21283721923828,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,3.5,75,941,524.1400000000001,4.8
Hotel Shanti Palace (Patel Nagar),28.653120040893555,77.1556167602539,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,3.5,26,2358,281.17,3.99
Sundeep Inn,28.57486915588379,77.15947723388672,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.5,19,2375,351.55999999999995,3.87
OYO 23677 Hotel Marina,28.62067031860352,77.32227325439453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,8,795,104.67,4.66
FabHotel Divine Inn Hotel,28.574079513549805,77.26457214355469,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,4.0,12,3360,448.95000000000016,4.23
OYO 5387 Hotel Arihant Inn,28.64524078369141,77.18312072753906,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,3.5,43,1792,474.94000000000005,4.29
Hotel Chanchal Continental,28.64574432373047,77.21593475341797,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,3.5,99,941,514.82,5.13
Sydney Grand Hotel & Resort,28.85814094543457,77.1244125366211,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3.5,15,5100,0.0,3.79
Golden Palm Suites,28.595111846923828,77.04141235351562,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,4.0,10,2412,29.85,4.2
Hotel North Avenue by Spree,28.68274116516113,77.20577239990234,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,4.0,17,3876,294.11,4.33
Hotel Raj Palace,28.54606056213379,77.12615203857422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.5,5,1462,160.85,4.6
Hotel Le Cadre,28.55520248413086,77.24244689941406,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,3.5,50,3024,427.6,4.41
Hotel Atithi Palace,28.64370346069336,77.24127197265625,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.5,21,2772,487.64000000000016,3.9
Hotel Alka Classic,28.63240051269531,77.21626281738281,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3.0,166,5097,538.7400000000001,5.43
OYO 1172 Hotel Swiss International,28.64317512512207,77.17514038085938,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,7,1084,464.97,4.64
OYO 23368 Boutique Hotel Paragon,28.55051231384277,77.13135528564453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,3,912,169.77999999999997,5.06
Amidst Monuments and Serenity,28.589439392089844,77.25617980957031,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,4.5,5,4928,551.6900000000003,4.6
Hotel Green Palace,28.64011001586914,77.2930679321289,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.5,4,1928,325.98,4.58
Hotel Green Lotus,28.531686782836914,77.08137512207031,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,3.5,53,2274,52.32,4.46
OYO 2984 Hotel Sun City,28.646039962768555,77.18553924560547,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,3.5,203,4168,480.12000000000006,6.28
OYO 9149 Hotel Delhi Aerocity Inn,28.54621696472168,77.123779296875,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.5,39,1208,153.89999999999995,4.22
OYO 12982 Hotel Oris International,28.54628944396973,77.1256332397461,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3.5,143,1930,160.85,5.68
Indira Hotel,28.52939796447754,77.15191650390625,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4,3472,187.54999999999995,4.58
OYO Premium GK 1,28.55080795288086,77.24539184570312,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5,4200,394.01,5.1
Dee Marks Hotel & Resorts,28.53508949279785,77.11331176757812,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,3.0,127,3304,111.61,4.99
OYO 4258 Hari's Court Inns & Hotels,28.56555557250977,77.2436752319336,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,3.5,60,4983,497.25000000000017,4.57
OYO 6124 Lord Krishna Dx Inn,28.640981674194336,77.21380615234375,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3.5,31,1904,533.0700000000003,4.08
"Hotel Kundan Palace, Jasola",28.54473114013672,77.29117584228516,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,3.5,18,799,124.62,3.85
